title,date,summary,url
Phương án đường vượt biển hơn 104.4 ngàn tỷ đồng nối Cần Giờ - Vũng Tàu,2025-12-03T15:50:44.720Z,"Tuyến đường và cầu vượt biển Cần Giờ - Vũng Tàu do Vingroup đề xuất dự kiến dài hơn 14 km, gồm cầu, hầm và đường dẫn, tổng vốn đầu tư hơn 104 ngàn tỷ đồng, giúp thời gian đi lại giữa hai địa phương rút ngắn còn 10 phút.",https://vietstock.vn/2025/12/phuong-an-duong-vuot-bien-hon-1044-ngan-ty-dong-noi-can-gio-vung-tau-4221-1378113.htm
VN-Index tăng tuần thứ 3 liên tiếp nhờ điểm tựa VIC,2025-11-30T20:30:00.000Z,"VN-Index nối dài mạch tăng sang tuần thứ 3 dù thanh khoản tiếp tục suy yếu. Điểm số gần như đến từ riêng VIC khi mã này đóng góp hơn 27.6 điểm, cùng lúc thiết lập kỷ lục vốn hóa 1 triệu tỷ đồng, áp đảo tuyệt đối lên chỉ số.",https://vietstock.vn/2025/11/vn-index-tang-tuan-thu-3-lien-tiep-nho-diem-tua-vic-830-1376899.htm
"Nhịp đập Thị trường 28/11: Tiếp tục phân hóa, họ Vingroup níu giữ hơn 14 điểm cho VN-Index",2025-11-28T16:42:00.000Z,"Kết thúc phiên giao dịch, VN-Index tăng 6.67 điểm (+0.4%), lên mức 1,690.99 điểm; HNX-Index giảm 1.52 điểm (-0.58%), xuống mức 259.91 điểm. Độ rộng toàn thị trường với sắc đỏ có phần lấn lướt hơn khi bên bán có 417 mã giảm và bên mua có 289 mã tăng. Rổ VN30 với sắc đỏ áp đảo khi có 17 mã giảm, 10 mã tăng và 3 mã tham chiếu.",https://vietstock.vn/2025/11/nhip-dap-thi-truong-2811-tiep-tuc-phan-hoa-ho-vingroup-niu-giu-hon-14-diem-cho-vn-index-1636-1376435.htm
Doanh nghiệp đầu tiên của Việt Nam có vốn hóa vượt 1 triệu tỷ đồng,2025-11-28T15:47:00.000Z,"Kết thúc phiên 28/11, vốn hóa thị trường của Tập đoàn VINGROUP - CTCP (HOSE: VIC) đã vượt mốc 1 triệu tỷ đồng, trở thành doanh nghiệp đầu tiên trong lịch sử thị trường chứng khoán Việt Nam cán mốc này.",https://vietstock.vn/2025/11/doanh-nghiep-dau-tien-cua-viet-nam-co-von-hoa-vuot-1-trieu-ty-dong-830-1376482.htm
Cổ phiếu Pomina tăng 65% sau cú chạm của Vingroup,2025-11-28T11:34:32.540Z,Cổ phiếu của CTCP Thép Pomina (UPCoM: POM) bay cao ngay sau khi xuất hiện thông tin liên quan tới Vingroup.,https://vietstock.vn/2025/11/co-phieu-pomina-tang-65-sau-cu-cham-cua-vingroup-830-1376452.htm
Nóng: Vingroup cho Pomina vay vốn lưu động lãi suất 0%,2025-11-25T18:08:28.630Z,Tập đoàn Vingroup (HOSE: VIC) vừa công bố hợp tác và hỗ trợ CTCP Thép Pomina (UPCoM: POM) thông qua gói tài chính đặc biệt và quan hệ đối tác ưu tiên. ,https://vietstock.vn/2025/11/nong-vingroup-cho-pomina-vay-von-luu-dong-lai-suat-0-737-1375429.htm
"Nhịp đập Thị trường 24/11: Trạng thái phân hóa vẫn còn, nhóm cổ phiếu Vingroup tiếp tục tỏa sáng",2025-11-24T16:34:00.000Z,"Kết thúc phiên giao dịch, VN-Index tăng 13.05 điểm (+0.79%), lên mức 1,667.98 điểm; HNX-Index giảm 1.91 điểm (-0.73%), xuống mức 261.22 điểm. Độ rộng toàn thị trường với sắc đỏ có phần lấn lướt hơn khi bên bán có 370 mã giảm và bên mua có 298 mã tăng. Rổ VN30 với sắc đỏ áp đảo khi có 18 mã giảm, 10 mã tăng và 2 mã tham chiếu.",https://vietstock.vn/2025/11/nhip-dap-thi-truong-2411-trang-thai-phan-hoa-van-con-nhom-co-phieu-vingroup-tiep-tuc-toa-sang-1636-1374732.htm
"VIC dẫn dắt đà tăng, VN-Index có thêm gần 20 điểm trong tuần phân hóa",2025-11-22T20:30:00.000Z,"VIC tiếp tục dẫn dắt với mức đóng góp vượt trội, cùng nhóm Vingroup là VHM và VPL củng cố đà tăng, giúp chỉ số VN-Index duy trì nhịp phục hồi trong tuần 17-21/11 bất chấp sự phân hóa của thị trường.",https://vietstock.vn/2025/11/vic-dan-dat-da-tang-vn-index-co-them-gan-20-diem-trong-tuan-phan-hoa-830-1374585.htm
Cổ đông Vingroup thông qua phương án phát hành gần 3.9 tỷ cp thưởng,2025-11-19T16:47:28.430Z,"Ngày 17/11/2025, ĐHĐCĐ Tập đoàn VINGROUP (HOSE: VIC) đã thông qua phương án phát hành gần 3.9 tỷ cp thưởng bằng hình thức lấy ý kiến bằng văn bản.",https://vietstock.vn/2025/11/co-dong-vingroup-thong-qua-phuong-an-phat-hanh-gan-39-ty-cp-thuong-764-1373610.htm
"Nhịp đập Thị trường 18/11: Lực mua - bán cân bằng, VN-Index tăng nhẹ nhờ cổ phiếu họ Vingroup",2025-11-18T13:02:00.000Z,"Tình thế cân bằng vẫn tiếp tục được duy trì tới cuối phiên hôm nay. Nhìn tổng quan thị trường, lực mua bán vẫn ở thế cân bằng. Đà tăng cuối phiên của một số mã vốn hóa lớn đã giúp VN-Index kết phiên ở trên tham chiếu.",https://vietstock.vn/2025/11/nhip-dap-thi-truong-1811-luc-mua-ban-can-bang-vn-index-tang-nhe-nho-co-phieu-ho-vingroup-1636-1373063.htm
